1,1996 World Champion,=PROMO,Christopher Rush,WUBRG,Special,Celebration Cards
229,Staff of Zegon,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=202607,Mark Poole,,C,Masters Edition IV
285,Stag Beetle,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=39676,Anthony S. Waters,Green,R,Onslaught
73,Stalking Vengeance,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=376521,Anthony S. Waters,Red,R,Dissension
121,Stalking Vengeance,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=376521,Anthony S. Waters,Red,R,Commander 2013 Edition
98,Stalking Yeti,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=122046,Brian Snoddy,Red,U,Coldsnap
,Stangg,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=201231,Mark Poole,Red/Green,R,Chronicles
,Stangg,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=201231,Mark Poole,Red/Green,R,Legends
177,Stangg,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=201231,Mark Poole,Red/Green,U,Masters Edition III
114,Starfall,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=380508,Chris Rahn,Red,C,Journey into Nyx
33,Starfield of Nyx,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=398475,Tyler Jacobson,White,M,Magic Origins
,Staunch Defenders,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=397552,Mark Poole,White,U,Tempest
37,Staunch Defenders,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=397552,Mark Poole,White,C,Tempest Remastered
45,Staunch Defenders,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=397552,Mark Poole,White,U,Classic Sixth Edition
7,Staunch Defenders,=PROMO,Mark Poole,3WW,Special,Friday Night Magic
,Steam Catapult,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=221567,Mark Tedin,White,R,Portal Second Age
29,Steam Catapult,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=221567,Mark Tedin,White,R,Masters Edition IV
,Steam Frigate,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=6526,Mark Tedin,Blue,C,Portal Second Age
124,Steam Spitter,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=121240,Christopher Rush,Green,U,Coldsnap
164,Steam Vents,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=96923,Rob Alexander,,R,Guildpact
223,Steam Vines,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=31838,Anthony S. Waters,Red,U,Odyssey
44,Steel Overseer,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=205036,Chris Rahn,,R,Duel Decks: Elspeth vs. Tezzeret
214,Steel Overseer,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=205036,Chris Rahn,,R,Magic 2011
,Stench of Evil,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=2489,Mark Tedin,Black,U,Ice Age
132,Stinkdrinker Daredevil,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=370483,Pete Venters,Red,C,Modern Masters
191,Stinkdrinker Daredevil,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=370483,Pete Venters,Red,C,Lorwyn
36,Stinkweed Imp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=394056,Nils Hamm,Black,C,Duel Decks: Divine vs. Demonic
54,Stinkweed Imp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=394056,Nils Hamm,Black,C,Duel Decks: Izzet vs. Golgari
98,Stinkweed Imp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=394056,Nils Hamm,Black,C,Modern Masters
80,Stitched Drake,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=220652,Chris Rahn,Blue,C,Innistrad
46,Stoic Rebuttal,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=397765,Chris Rahn,Blue,C,Scars of Mirrodin
59,Stoic Rebuttal,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=397765,Chris Rahn,Blue,C,Modern Masters 2015 Edition
53,Stolen Identity,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=366427,Clint Cearley,Blue,R,Gatecrash
165,Stomping Ground,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=96896,Rob Alexander,,R,Guildpact
,Stone Rain,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=4850,Christopher Rush,Red,C,Tempest
,Stone-Throwing Devils,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=928,Ken Meyer Jr.,Black,C,Arabian Nights
,Stone-Throwing Devils,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=928,Ken Meyer Jr.,Black,C,Arabian Nights
223,Stonewood Invocation,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=118890,Pete Venters,Green,R,Time Spiral
,Storm Seeker,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=159316,Mark Poole,Green,U,Chronicles
,Storm Seeker,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=159316,Mark Poole,Green,U,Legends
132,Storm Seeker,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=159316,Mark Poole,Green,U,Masters Edition
,Storm Spirit,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=184672,Pete Venters,White/Blue/Green,R,Ice Age
198,Storm Spirit,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=184672,Pete Venters,White/Blue/Green,R,Masters Edition II
,Storm World,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=201165,Christopher Rush,Red,R,Legends
111,Storm World,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=201165,Christopher Rush,Red,R,Masters Edition III
34,Stormfront Pegasus,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=222633,rk post,White,C,Magic 2011
35,Stormfront Pegasus,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=222633,rk post,White,C,Magic 2010
38,Stormfront Pegasus,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=222633,rk post,White,C,Magic 2012
135,Stratadon,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=25869,Brian Snoddy,,U,Planeshift
,Stream of Life,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=2239,Mark Poole,Green,C,Fourth Edition
,Stream of Life,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=2239,Mark Poole,Green,C,Revised Edition
,Stream of Life,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=2239,Mark Poole,Green,C,Unlimited Edition
,Stream of Life,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=2239,Mark Poole,Green,C,Limited Edition Beta
,Stream of Life,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=2239,Mark Poole,Green,C,Limited Edition Alpha
,Subdue,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=1546,Brian Snoddy,Green,C,Legends
,Subversion,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=21148,Rob Alexander,Black,R,Battle Royale Box Set
68,Subversion,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=21148,Rob Alexander,Black,R,Urza's Legacy
,Su-Chi,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=159119,Christopher Rush,,U,Antiquities
168,Su-Chi,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=159119,Christopher Rush,,R,Masters Edition
325,Sulfurous Springs,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=129751,Rob Alexander,,R,Ninth Edition
345,Sulfurous Springs,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=129751,Rob Alexander,,R,Seventh Edition
359,Sulfurous Springs,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=129751,Rob Alexander,,R,Tenth Edition
184,Summoning Trap,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=197527,Kieran Yanner,Green,R,Zendikar
45,Sun Titan,=PROMO,Chris Rahn,4WW,Special,Prerelease Events
,Sunastian Falconer,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=201232,Christopher Rush,Red/Green,U,Legends
178,Sunastian Falconer,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=201232,Christopher Rush,Red/Green,U,Masters Edition III
,Sunken City,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=159155,Jesper Myrfors,Blue,C,Fourth Edition
,Sunken City,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=159155,Jesper Myrfors,Blue,C,The Dark
51,Sunken City,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=159155,Jesper Myrfors,Blue,U,Masters Edition
53,Supreme Exemplar,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=152533,Mark Tedin,Blue,R,Morningtide
117,Supreme Inquisitor,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=39862,rk post,Blue,R,Onslaught
47,Surging AEther,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=122052,Anthony S. Waters,Blue,C,Coldsnap
129,Survival of the Fittest,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=397535,Pete Venters,Green,R,Exodus
199,Survival of the Fittest,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=397535,Pete Venters,Green,M,Tempest Remastered
,Svyelunite Temple,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=184522,Mark Poole,,U,Fallen Empires
237,Svyelunite Temple,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=184522,Mark Poole,,U,Masters Edition II
32,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Rob Alexander,,L,Duel Decks: Phyrexia vs. the Coalition
33,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Rob Alexander,,L,Duel Decks: Phyrexia vs. the Coalition
59,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Mark Tedin,,L,Duel Decks: Divine vs. Demonic
60,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Mark Tedin,,L,Duel Decks: Divine vs. Demonic
62,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Anthony S. Waters,,L,Duel Decks: Garruk vs. Liliana
77,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Mark Tedin,,L,Duel Decks: Ajani vs. Nicol Bolas
78,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Mark Tedin,,L,Duel Decks: Ajani vs. Nicol Bolas
85,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Anthony S. Waters,,L,Duel Decks: Izzet vs. Golgari
154,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Mark Tedin,,L,Planechase
155,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Mark Tedin,,L,Planechase
238,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Rob Alexander,,L,Theros
239,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Mark Tedin,,L,Shards of Alara
240,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Mark Tedin,,L,Shards of Alara
292,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,rk post,,L,Shadowmoor
295,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Mark Tedin,,L,Mirrodin
296,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Rob Alexander,,L,Mirrodin
297,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Anthony S. Waters,,L,Ravnica: City of Guilds
340,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Rob Alexander,,L,Invasion
340,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Rob Alexander,,L,Mercadian Masques
341,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Rob Alexander,,L,Odyssey
341,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Rob Alexander,,L,Invasion
341,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Rob Alexander,,L,Mercadian Masques
342,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Pete Venters,,L,Onslaught
347,Swamp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=393926,Rob Alexander,,L,Seventh Edition
25,Swamp,=PROMO,Rob Alexander,,Special,Arena League
278,Swarmyard,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=114913,Thomas M. Baxa,,R,Time Spiral
174,Swat,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=41136,rk post,Black,C,Onslaught
35,Swift Reckoning,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=398481,Chris Rahn,White,U,Magic Origins
76,Swirling Spriggan,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=154348,Thomas M. Baxa,Green,U,Eventide
14,Sword of Body and Mind,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=209280,Chris Rahn,,M,From the Vault: Relics
208,Sword of Body and Mind,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=209280,Chris Rahn,,M,Scars of Mirrodin
10,Sword of Feast and Famine,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=382200,Chris Rahn,,M,Modern Event Deck 2014
138,Sword of Feast and Famine,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=382200,Chris Rahn,,M,Mirrodin Besieged
85,Sword of Feast and Famine,=PROMO,Chris Rahn,3,Special,Judge Gift Program
216,Sword of Fire and Ice,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=370471,Chris Rahn,,M,Modern Masters
217,Sword of Light and Shadow,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=370455,Chris Rahn,,M,Modern Masters
165,Sword of the Meek,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=126215,Franz Vohwinkel,,U,Future Sight
161,Sword of War and Peace,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=214368,Chris Rahn,,M,New Phyrexia
30,Sylvan Bounty,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=397658,Chris Rahn,Green,C,Duel Decks: Ajani vs. Nicol Bolas
94,Sylvan Bounty,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=397658,Chris Rahn,Green,C,Conflux
164,Sylvan Bounty,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=397658,Chris Rahn,Green,C,Modern Masters 2015 Edition
165,Sylvan Bounty,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=397658,Chris Rahn,Green,C,Modern Masters
133,Sylvan Safekeeper,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=35062,Pete Venters,Green,R,Judgment
287,Symbiotic Beast,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=39924,Franz Vohwinkel,Green,U,Onslaught
53,Synapse Sliver,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=42026,Thomas M. Baxa,Blue,R,Legions
54,Syncopate,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=270369,Clint Cearley,Blue,U,Return to Ravnica
103,Syncopate,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=270369,Pete Venters,Blue,C,Odyssey
117,Syphon Sliver,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=370752,Tyler Jacobson,Black,R,Magic 2014 Core Set
,Tablet of Epityr,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=221576,Christopher Rush,,C,Antiquities
230,Tablet of Epityr,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=221576,Christopher Rush,,C,Masters Edition IV
70,Tahngarth's Glare,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=27156,Pete Venters,Red,C,Apocalypse
,Taiga,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=202421,Rob Alexander,,R,Revised Edition
,Taiga,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=202421,Rob Alexander,,R,Unlimited Edition
,Taiga,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=202421,Rob Alexander,,R,Limited Edition Beta
,Taiga,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=202421,Rob Alexander,,R,Limited Edition Alpha
238,Taiga,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=202421,Rob Alexander,,R,Masters Edition II
253,Taiga,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=202421,Rob Alexander,,R,Masters Edition IV
161,Tainted AEther,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=5752,Thomas M. Baxa,Black,R,Urza's Saga
78,Tainted Wood,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=380213,Rob Alexander,,U,Duel Decks: Jace vs. Vraska
143,Tainted Wood,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=380213,Rob Alexander,,U,Torment
23,Tajuru Archer,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=401665,Chris Rahn,Green,U,Duel Decks: Zendikar vs. Eldrazi
185,Tajuru Archer,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=401665,Chris Rahn,Green,U,Zendikar
211,Tajuru Preserver,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=193451,rk post,Green,R,Rise of the Eldrazi
,Talas Air Ship,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=6524,Mark Tedin,Blue,C,Portal Second Age
30,Talonrend,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=153430,Nils Hamm,Blue,U,Eventide
,Talruum Champion,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=3704,Pete Venters,Red,C,Visions
,Talruum Minotaur,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=26646,Pete Venters,Red,C,Beatdown Box Set
,Talruum Minotaur,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=26646,Pete Venters,Red,C,Mirage
210,Talruum Minotaur,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=26646,Pete Venters,Red,C,Classic Sixth Edition
,Talruum Piper,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=3705,Pete Venters,Red,U,Visions
132,Tamanoa,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=121262,rk post,White/Red/Green,R,Coldsnap
,Tangle Kelp,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=1763,Rob Alexander,Blue,U,The Dark
91,Tangle Mantis,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=222862,Chris Rahn,Green,C,Mirrodin Besieged
86,Tanglewalker,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=43547,Pete Venters,Green,U,Darksteel
89,Tar Fiend,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=175101,Anthony S. Waters,Black,R,Shards of Alara
87,"Tasigur, the Golden Fang",http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=391937,Chris Rahn,Black,R,Fate Reforged
88,Tasigur's Cruelty,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=391938,Chris Rahn,Black,C,Fate Reforged
,Tawnos's Coffin,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=159120,Christopher Rush,,R,Antiquities
169,Tawnos's Coffin,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=159120,Christopher Rush,,R,Masters Edition
70,Tears of Rage,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=21293,Pete Venters,Red,U,Darksteel
181,Tectonic Fiend,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=113616,Mark Tedin,Red,U,Time Spiral
173,Tectonic Instability,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=23100,Rob Alexander,Red,R,Invasion
19,"Teferi, Temporal Archmage",http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=389712,Tyler Jacobson,Blue,M,Commander 2014
103,Teferi's Moat,http://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=108787,rk post,White/Blue,S,"Time Spiral ""Timeshifted"""
